,title,location,price(L),rate_persqft,area_insqft,building_status,agent_rating,longitude,latitude
22013,Residential Plot,Vikarabad,4.0,104,3825,New,4.8,77.7452970063738,17.2702855
22014,Residential Plot,Vikarabad,2.22,104,2124,New,4.8,77.7452970063738,17.2702855
22015,Residential Plot,Vikarabad,2.5,111,2250,New,4.8,77.7452970063738,17.2702855
22016,Residential Plot,Vikarabad,20.53,1520,1350,New,4.7,77.7452970063738,17.2702855
22017,Residential Plot,Vikarabad,3.2,100,3177,New,4.8,77.7452970063738,17.2702855
22018,Residential Plot,Vikarabad,1.75,106,1638,New,4.8,77.7452970063738,17.2702855
22019,Residential Plot,Vikarabad,2.2,916,240,New,4.8,77.7452970063738,17.2702855
22020,Residential Plot,Vikarabad,4.5,103,4356,New,0.0,77.7452970063738,17.2702855
22021,Residential Plot,Vikarabad,2.2,101,2178,New,0.0,77.7452970063738,17.2702855
22022,Residential Plot,Vikarabad,20.53,1561,1315,New,4.7,77.7452970063738,17.2702855
22023,Residential Plot,Vikarabad,1.1,101,1089,New,4.8,77.7452970063738,17.2702855
22024,Residential Plot,Vikarabad,22.4,1555,1440,New,4.8,77.7452970063738,17.2702855
22025,Residential Plot,Vikarabad,4.0,444,900,New,4.5,77.7452970063738,17.2702855
22026,Residential Plot,Vikarabad,116.0,1611,7200,New,4.7,77.7452970063738,17.2702855
22027,Residential Plot,Vikarabad,29.0,1611,1800,New,4.7,77.7452970063738,17.2702855
22028,Residential Plot,Vikarabad,28.0,1555,1800,New,3.5,77.7452970063738,17.2702855
22029,Residential Plot,Vikarabad,87.0,1611,5400,New,4.9,77.7452970063738,17.2702855
22030,Residential Plot,Vikarabad,72.5,1611,4500,New,4.9,77.7452970063738,17.2702855
22031,Residential Plot,Vikarabad,58.0,1611,3600,New,4.9,77.7452970063738,17.2702855
22032,Residential Plot,Vikarabad,56.0,1555,3600,New,4.9,77.7452970063738,17.2702855
22033,Residential Plot,Vikarabad,150.0,333,45000,New,0.0,77.7452970063738,17.2702855
22035,5 BHK Villa,Shaikpet Road,466.0,11000,4245,Ready to move,3.1,78.4006536,17.4057955
22037,3 BHK Apartment,Somajiguda,75.0,4687,1600,Ready to move,4.5,78.4585197,17.4255053
22038,12 BHK Independent Floor,Somajiguda,850.0,16034,5301,Ready to move,2.9,78.4585197,17.4255053
22039,3 BHK Apartment,Somajiguda,105.0,5185,2025,Ready to move,4.6,78.4585197,17.4255053
22040,3 BHK Apartment,Somajiguda,98.0,5805,1688,Ready to move,4.6,78.4585197,17.4255053
22041,2 BHK Apartment,Somajiguda,34.0,3578,950,Ready to move,0.0,78.4585197,17.4255053
22042,3 BHK Apartment,Somajiguda,95.0,5099,1863,Ready to move,4.5,78.4585197,17.4255053
22043,2 BHK Apartment,Somajiguda,37.0,4277,865,Ready to move,0.0,78.4585197,17.4255053
22044,8 BHK Villa,Somajiguda,500.0,6666,7500,Ready to move,0.0,78.4585197,17.4255053
22045,4 BHK Independent House,Somajiguda,400.0,16460,2430,Ready to move,4.8,78.4585197,17.4255053
22046,3 BHK Apartment,Somajiguda,147.0,7259,2025,Ready to move,0.0,78.4585197,17.4255053
22047,1 BHK Apartment,Somajiguda,45.0,4891,920,Ready to move,0.0,78.4585197,17.4255053
22048,4 BHK Independent House,Somajiguda,550.0,13750,4000,Ready to move,0.0,78.4585197,17.4255053
22049,2 BHK Apartment,Somajiguda,78.0,5200,1500,Ready to move,0.0,78.4585197,17.4255053
22058,2 BHK Apartment,Basheer Bagh,30.0,3000,1000,Ready to move,4.8,78.4776447,17.4053896
22059,4 BHK Apartment,Basheer Bagh,270.0,8059,3350,Ready to move,4.6,78.4776447,17.4053896
22060,5 BHK Apartment,Basheer Bagh,225.0,7031,3200,Ready to move,5.0,78.4776447,17.4053896
22061,5 BHK Apartment,Basheer Bagh,250.0,5952,4200,Ready to move,0.0,78.4776447,17.4053896
22062,3 BHK Apartment,Basheer Bagh,89.0,5443,1635,Ready to move,0.0,78.4776447,17.4053896
22063,5 BHK Villa,Basheer Bagh,1300.0,14444,9000,Under Construction,4.6,78.4776447,17.4053896
22071,4 BHK Apartment,Moti Nagar,98.0,5297,1850,Ready to move,4.2,77.1424288,28.657859
22072,3 BHK Apartment,Moti Nagar,68.0,6044,1125,Ready to move,0.0,77.1424288,28.657859
22073,3 BHK Apartment,Moti Nagar,80.0,4705,1700,Under Construction,2.3,77.1424288,28.657859
22074,2 BHK Apartment,Moti Nagar,70.0,5000,1400,Ready to move,0.0,77.1424288,28.657859
22075,3 BHK Apartment,Moti Nagar,90.0,6081,1480,Under Construction,4.9,77.1424288,28.657859
22076,1 BHK Apartment,Moti Nagar,30.5,3388,900,Ready to move,0.0,77.1424288,28.657859
22077,2 BHK Independent House,Moti Nagar,80.0,8000,1000,Ready to move,0.0,77.1424288,28.657859
22078,2 BHK Apartment,Panchavati Colony Manikonda,40.0,3225,1240,Ready to move,2.0,78.3832774,17.4120783
22079,Residential Plot,Jadcherla,15.0,10000,150,New,3.9,78.1377227,16.7699159
22080,Residential Plot,Jadcherla,9.68,177,5445,New,4.9,78.1377227,16.7699159
22081,Residential Plot,Jadcherla,15.4,1166,1320,New,4.8,78.1377227,16.7699159
22082,Residential Plot,Jadcherla,29.97,333,8991,New,4.8,78.1377227,16.7699159
22083,Residential Plot,Jadcherla,3.0,222,1350,New,2.4,78.1377227,16.7699159
22084,Residential Plot,Jadcherla,6.0,3636,165,New,4.7,78.1377227,16.7699159
22085,Residential Plot,Jadcherla,10.0,222,4500,New,4.2,78.1377227,16.7699159
22086,Residential Plot,Jadcherla,3.0,222,1350,New,4.2,78.1377227,16.7699159
22087,Residential Plot,Jadcherla,20.0,222,9000,New,4.2,78.1377227,16.7699159
22088,Residential Plot,Jadcherla,14.66,1115,1315,New,4.7,78.1377227,16.7699159
22089,Residential Plot,Jadcherla,5.4,200,2700,New,4.6,78.1377227,16.7699159
22090,Residential Plot,Jadcherla,3.0,222,1350,New,4.6,78.1377227,16.7699159
22091,Residential Plot,Jadcherla,4.0,222,1800,New,4.6,78.1377227,16.7699159
22092,Residential Plot,Jadcherla,12.0,220,5445,New,4.9,78.1377227,16.7699159
22093,Residential Plot,Jadcherla,4.0,222,1800,New,0.0,78.1377227,16.7699159
22094,Residential Plot,Jadcherla,20.0,222,9000,New,4.8,78.1377227,16.7699159
22095,Residential Plot,Jadcherla,3.0,222,1350,New,4.8,78.1377227,16.7699159
22096,Residential Plot,Jadcherla,4.4,222,1980,New,4.8,78.1377227,16.7699159
22097,Residential Plot,Jadcherla,6.0,222,2700,New,4.8,78.1377227,16.7699159
22098,Residential Plot,Jadcherla,9.0,222,4050,New,4.8,78.1377227,16.7699159
22099,Residential Plot,Jadcherla,2.99,222,1350,New,4.6,78.1377227,16.7699159
22100,Residential Plot,Jadcherla,4.23,388,1089,New,0.0,78.1377227,16.7699159
22101,Residential Plot,Jadcherla,3.0,222,1350,New,0.0,78.1377227,16.7699159
22102,Residential Plot,Jadcherla,13.24,244,5418,New,4.7,78.1377227,16.7699159
22103,Residential Plot,Jadcherla,10.83,200,5418,New,4.7,78.1377227,16.7699159
22104,Residential Plot,Jadcherla,12.1,222,5445,New,4.7,78.1377227,16.7699159
22105,Residential Plot,Jadcherla,12.04,222,5418,New,4.7,78.1377227,16.7699159
22106,Residential Plot,Jadcherla,10.85,200,5427,New,4.7,78.1377227,16.7699159
22108,Residential Plot,Ibrahimpatnam Road,22.0,1222,1800,New,2.6,77.7316101,16.5987571
22109,Residential Plot,Ibrahimpatnam Road,9.6,688,1395,New,4.1,77.7316101,16.5987571
22110,Residential Plot,Ibrahimpatnam Road,165.0,126,130680,New,0.0,77.7316101,16.5987571
22113,2 BHK Apartment,Pragati Nagar,43.0,3856,1115,Under Construction,0.0,76.5645988423161,18.3753409
22114,2 BHK Apartment,Pragati Nagar,60.0,4800,1250,Under Construction,0.0,76.5645988423161,18.3753409
22115,2 BHK Apartment,Pragati Nagar,42.16,3699,1140,Under Construction,3.2,76.5645988423161,18.3753409
22116,2 BHK Apartment,Pragati Nagar,43.29,3700,1170,Ready to move,0.0,76.5645988423161,18.3753409
22117,2 BHK Apartment,Pragati Nagar,53.73,4299,1250,Under Construction,0.0,76.5645988423161,18.3753409
22118,2 BHK Apartment,Pragati Nagar,34.1,3100,1100,Under Construction,0.0,76.5645988423161,18.3753409
22119,3 BHK Apartment,Pragati Nagar,64.89,4200,1545,Under Construction,0.0,76.5645988423161,18.3753409
22120,2 BHK Apartment,Pragati Nagar,44.0,4000,1100,Ready to move,0.0,76.5645988423161,18.3753409
22121,2 BHK Apartment,Pragati Nagar,42.0,3818,1100,Under Construction,0.0,76.5645988423161,18.3753409
22122,3 BHK Apartment,Pragati Nagar,57.0,3800,1500,Under Construction,0.0,76.5645988423161,18.3753409
22123,2 BHK Apartment,Pragati Nagar,35.0,3414,1025,Ready to move,0.0,76.5645988423161,18.3753409
22124,2 BHK Apartment,Pragati Nagar,48.1,3700,1300,Under Construction,0.0,76.5645988423161,18.3753409
22125,2 BHK Independent House,Pragati Nagar,55.0,2200,2500,Ready to move,0.0,76.5645988423161,18.3753409
22126,2 BHK Apartment,Pragati Nagar,57.0,4560,1250,Under Construction,4.8,76.5645988423161,18.3753409
22127,Residential Plot,Pragati Nagar,391.0,4666,8397,Resale,4.8,76.5645988423161,18.3753409
22128,2 BHK Apartment,Pragati Nagar,44.0,4190,1050,Under Construction,4.6,76.5645988423161,18.3753409
22129,2 BHK Apartment,Mythri Nagar,56.4,4700,1200,Under Construction,0.0,76.215724,10.5690457
22142,Residential Plot,Koheda,22.8,1333,1710,New,4.6,79.0930528,18.1710494
22143,Residential Plot,Koheda,20.04,1333,1503,New,4.6,79.0930528,18.1710494
22144,Residential Plot,Koheda,24.0,1333,1800,New,4.6,79.0930528,18.1710494
22145,Residential Plot,Koheda,30.0,1996,1503,New,3.5,79.0930528,18.1710494
22146,Residential Plot,Koheda,12.4,688,1800,Resale,0.0,79.0930528,18.1710494
22147,Residential Plot,Koheda,21.01,1133,1854,New,0.0,79.0930528,18.1710494
22148,Residential Plot,Koheda,24.2,1111,2178,Resale,0.0,79.0930528,18.1710494
22149,Residential Plot,Koheda,18.96,1333,1422,Resale,0.0,79.0930528,18.1710494
22150,Residential Plot,Koheda,23.0,819,2808,Resale,0.0,79.0930528,18.1710494
22151,Residential Plot,Koheda,37.24,1555,2394,Resale,0.0,79.0930528,18.1710494
22152,Residential Plot,Koheda,23.4,833,2808,Resale,0.0,79.0930528,18.1710494
22153,3 BHK Apartment,Himayath Nagar,92.0,5411,1700,Ready to move,5.0,78.3081392,17.3428259
22154,3 BHK Apartment,Himayath Nagar,150.0,9375,1600,Ready to move,0.0,78.3081392,17.3428259
22155,2 BHK Apartment,Himayath Nagar,75.0,7812,960,Ready to move,4.6,78.3081392,17.3428259
22156,1 BHK Apartment,Himayath Nagar,35.0,3888,900,Ready to move,0.0,78.3081392,17.3428259
22157,3 BHK Apartment,Himayath Nagar,120.0,6122,1960,Ready to move,4.6,78.3081392,17.3428259
22158,3 BHK Apartment,Himayath Nagar,110.0,6666,1650,Ready to move,5.0,78.3081392,17.3428259
22159,2 BHK Apartment,Himayath Nagar,53.0,5888,900,Ready to move,0.0,78.3081392,17.3428259
22160,1 BHK Independent House,Himayath Nagar,200.0,10101,1980,Ready to move,4.4,78.3081392,17.3428259
22161,6 BHK Apartment,Himayath Nagar,260.0,4000,6500,Ready to move,5.0,78.3081392,17.3428259
22162,3 BHK Apartment,Himayath Nagar,125.0,5952,2100,Ready to move,4.6,78.3081392,17.3428259
22163,3 BHK Apartment,Himayath Nagar,129.0,6972,1850,Ready to move,5.0,78.3081392,17.3428259
22164,2 BHK Apartment,Himayath Nagar,88.0,6470,1360,Ready to move,5.0,78.3081392,17.3428259
22165,3 BHK Apartment,Himayath Nagar,135.0,6279,2150,Ready to move,5.0,78.3081392,17.3428259
22166,3 BHK Apartment,Himayath Nagar,70.0,4827,1450,Ready to move,4.6,78.3081392,17.3428259
22167,3 BHK Independent House,Himayath Nagar,500.0,11574,4320,Ready to move,5.0,78.3081392,17.3428259
22168,2 BHK Apartment,Himayath Nagar,40.0,3478,1150,Ready to move,5.0,78.3081392,17.3428259
22169,3 BHK Apartment,Himayath Nagar,100.0,7363,1358,Ready to move,4.6,78.3081392,17.3428259
22170,3 BHK Independent House,Himayath Nagar,200.0,10582,1890,Ready to move,0.0,78.3081392,17.3428259
22171,3 BHK Apartment,Himayath Nagar,30.0,2727,1100,Ready to move,0.0,78.3081392,17.3428259
22172,Residential Plot,Himayath Nagar,60.0,5681,1056,New,4.0,78.3081392,17.3428259
22173,2 BHK Apartment,Himayath Nagar,72.0,7200,1000,Ready to move,0.0,78.3081392,17.3428259
22174,2 BHK Apartment,Himayath Nagar,57.6,6000,960,Ready to move,4.6,78.3081392,17.3428259
22175,2 BHK Apartment,Himayath Nagar,70.0,7000,1000,Ready to move,0.0,78.3081392,17.3428259
22176,2 BHK Apartment,Himayath Nagar,48.0,4790,1002,Ready to move,0.0,78.3081392,17.3428259
22177,3 BHK Apartment,Himayath Nagar,78.0,4588,1700,Ready to move,5.0,78.3081392,17.3428259
22178,Residential Plot,Himayath Nagar,234.0,22159,1056,Resale,4.6,78.3081392,17.3428259
22179,2 BHK Apartment,Himayath Nagar,65.0,6190,1050,Ready to move,4.1,78.3081392,17.3428259
22180,3 BHK Apartment,Himayath Nagar,55.0,4684,1174,Ready to move,5.0,78.3081392,17.3428259
22181,10 BHK Independent House,Himayath Nagar,750.0,9375,8000,Ready to move,0.0,78.3081392,17.3428259
22182,6 BHK Independent Floor,Himayath Nagar,432.0,13114,3294,Ready to move,4.6,78.3081392,17.3428259
22183,3 BHK Apartment,Himayath Nagar,60.0,4800,1250,Ready to move,0.0,78.3081392,17.3428259
22184,4 BHK Independent House,Pragathi Nagar,175.0,7282,2403,Ready to move,3.4,76.1144371,13.0008054
22185,2 BHK Apartment,Pragathi Nagar,60.0,4800,1250,Under Construction,4.7,76.1144371,13.0008054
22186,2 BHK Apartment,Pragathi Nagar,52.5,4200,1250,Under Construction,0.0,76.1144371,13.0008054
22187,2 BHK Apartment,Pragathi Nagar,42.0,3652,1150,Under Construction,4.1,76.1144371,13.0008054
22188,3 BHK Apartment,Pragathi Nagar,60.3,3600,1675,Under Construction,0.0,76.1144371,13.0008054
22189,2 BHK Apartment,Pragathi Nagar,61.79,3700,1670,Under Construction,0.0,76.1144371,13.0008054
22190,3 BHK Apartment,Pragathi Nagar,61.79,3700,1670,Under Construction,0.0,76.1144371,13.0008054
22191,2 BHK Apartment,Pragathi Nagar,45.15,4200,1075,Under Construction,0.0,76.1144371,13.0008054
22192,2 BHK Apartment,Pragathi Nagar,41.0,3565,1150,Ready to move,4.1,76.1144371,13.0008054
22193,2 BHK Apartment,Pragathi Nagar,45.13,4500,1003,Under Construction,4.9,76.1144371,13.0008054
22194,2 BHK Apartment,Pragathi Nagar,43.0,3675,1170,Under Construction,4.1,76.1144371,13.0008054
22195,2 BHK Apartment,Pragathi Nagar,44.0,4000,1100,Ready to move,0.0,76.1144371,13.0008054
22196,2 BHK Apartment,Pragathi Nagar,45.29,3870,1170,Ready to move,0.0,76.1144371,13.0008054
22197,2 BHK Apartment,Pragathi Nagar,40.0,3707,1079,Ready to move,0.0,76.1144371,13.0008054
22198,2 BHK Apartment,Pragathi Nagar,42.18,3700,1140,Ready to move,0.0,76.1144371,13.0008054
22199,3 BHK Apartment,Pragathi Nagar,50.0,3472,1440,Ready to move,0.0,76.1144371,13.0008054
22200,2 BHK Apartment,Pragathi Nagar,44.0,4000,1100,Under Construction,0.0,76.1144371,13.0008054
22201,2 BHK Apartment,Pragathi Nagar,51.0,4325,1179,Under Construction,3.4,76.1144371,13.0008054
22202,2 BHK Apartment,Pragathi Nagar,42.5,3386,1255,Ready to move,0.0,76.1144371,13.0008054
22203,2 BHK Apartment,Pragathi Nagar,45.2,3964,1140,Ready to move,0.0,76.1144371,13.0008054
22204,3 BHK Apartment,Pragathi Nagar,59.5,4204,1415,Ready to move,0.0,76.1144371,13.0008054
22205,2 BHK Apartment,Pragathi Nagar,45.0,3765,1195,Ready to move,3.7,76.1144371,13.0008054
22206,2 BHK Apartment,Pragathi Nagar,45.0,3765,1195,Ready to move,4.2,76.1144371,13.0008054
22207,2 BHK Apartment,Pragathi Nagar,44.0,3384,1300,Ready to move,2.6,76.1144371,13.0008054
22208,3 BHK Apartment,Pragathi Nagar,72.45,4500,1610,Under Construction,0.0,76.1144371,13.0008054
22209,2 BHK Apartment,Pragathi Nagar,47.0,4433,1060,Ready to move,0.0,76.1144371,13.0008054
22210,3 BHK Apartment,Pragathi Nagar,57.0,3800,1500,Under Construction,4.5,76.1144371,13.0008054
22211,2 BHK Apartment,Pragathi Nagar,44.0,4000,1100,Ready to move,4.6,76.1144371,13.0008054
22212,2 BHK Apartment,Pragathi Nagar,41.0,3799,1079,Under Construction,0.0,76.1144371,13.0008054
22213,2 BHK Apartment,Pragathi Nagar,440.0,40778,1079,Ready to move,0.0,76.1144371,13.0008054
22214,2 BHK Apartment,Pragathi Nagar,42.0,3559,1180,Under Construction,4.6,76.1144371,13.0008054
22215,2 BHK Apartment,Pragathi Nagar,39.0,3545,1100,Ready to move,3.8,76.1144371,13.0008054
22216,2 BHK Apartment,Pragathi Nagar,56.47,4843,1166,Under Construction,0.0,76.1144371,13.0008054
22217,2 BHK Apartment,Pragathi Nagar,44.0,4077,1079,Ready to move,0.0,76.1144371,13.0008054
22218,2 BHK Apartment,Pragathi Nagar,49.0,3920,1250,Ready to move,4.5,76.1144371,13.0008054
22219,2 BHK Apartment,Pragathi Nagar,48.5,4494,1079,Ready to move,0.0,76.1144371,13.0008054
22220,2 BHK Apartment,Pragathi Nagar,40.0,3738,1070,Ready to move,4.7,76.1144371,13.0008054
22221,2 BHK Apartment,Pragathi Nagar,55.0,4400,1250,Under Construction,0.0,76.1144371,13.0008054
22222,2 BHK Apartment,Pragathi Nagar,46.25,3700,1250,Under Construction,0.0,76.1144371,13.0008054
22223,2 BHK Apartment,Pragathi Nagar,51.2,4096,1250,Under Construction,0.0,76.1144371,13.0008054
22224,2 BHK Apartment,Pragathi Nagar,45.0,3813,1180,Ready to move,4.1,76.1144371,13.0008054
22225,2 BHK Apartment,Pragathi Nagar,43.0,3440,1250,Ready to move,4.1,76.1144371,13.0008054
22226,3 BHK Apartment,Pragathi Nagar,70.0,3995,1752,Ready to move,4.7,76.1144371,13.0008054
22227,3 BHK Apartment,Pragathi Nagar,57.63,3849,1497,Ready to move,4.7,76.1144371,13.0008054
22228,3 BHK Apartment,Pragathi Nagar,76.0,5531,1374,Ready to move,4.7,76.1144371,13.0008054
22229,3 BHK Apartment,Pragathi Nagar,50.0,3787,1320,Ready to move,4.7,76.1144371,13.0008054
22230,3 BHK Apartment,Pragathi Nagar,79.0,4514,1750,Ready to move,4.7,76.1144371,13.0008054
22231,2 BHK Apartment,Pragathi Nagar,45.6,3800,1200,Ready to move,5.0,76.1144371,13.0008054
22232,2 BHK Apartment,Pragathi Nagar,59.71,4650,1284,Ready to move,5.0,76.1144371,13.0008054
22233,2 BHK Apartment,Pragathi Nagar,59.78,4699,1272,Under Construction,4.3,76.1144371,13.0008054
22234,2 BHK Apartment,Pragathi Nagar,42.0,4073,1031,Ready to move,4.3,76.1144371,13.0008054
22235,2 BHK Apartment,Pragathi Nagar,69.75,5000,1395,Under Construction,4.3,76.1144371,13.0008054
22236,2 BHK Apartment,Pragathi Nagar,48.0,3180,1509,Ready to move,4.8,76.1144371,13.0008054
22237,2 BHK Apartment,Pragathi Nagar,46.0,4174,1102,Ready to move,4.2,76.1144371,13.0008054
22238,2 BHK Apartment,Pragathi Nagar,44.0,4190,1050,Ready to move,4.6,76.1144371,13.0008054
22239,2 BHK Apartment,Pragathi Nagar,62.4,4649,1342,Ready to move,4.7,76.1144371,13.0008054
22240,2 BHK Apartment,Pragathi Nagar,43.0,3788,1135,Ready to move,4.8,76.1144371,13.0008054
22241,2 BHK Apartment,Pragathi Nagar,43.0,4095,1050,Ready to move,4.2,76.1144371,13.0008054
22242,2 BHK Apartment,Pragathi Nagar,46.0,4000,1150,Ready to move,4.2,76.1144371,13.0008054
22243,2 BHK Apartment,Pragathi Nagar,43.0,3583,1200,Ready to move,4.8,76.1144371,13.0008054
22244,2 BHK Apartment,Pragathi Nagar,51.0,4080,1250,Under Construction,0.0,76.1144371,13.0008054
22245,4 BHK Independent House,Banjara Hills Road Number 10,350.0,15909,2200,Ready to move,4.7,78.449736,17.4148177
22246,3 BHK Apartment,Banjara Hills Road Number 10,150.0,9230,1625,Ready to move,0.0,78.449736,17.4148177
22247,Residential Plot,Ramakrishnapuram,21.45,1444,1485,New,4.7,84.3771553,18.624214
22248,Residential Plot,Ramakrishnapuram,8.99,555,1620,New,0.0,84.3771553,18.624214
22249,Residential Plot,Ramakrishnapuram,8.99,471,1908,New,0.0,84.3771553,18.624214
22250,10 BHK Independent House,Ramakrishnapuram,350.0,8641,4050,Ready to move,0.0,84.3771553,18.624214
22251,Residential Plot,Nagarjuna Sagar Road,9.4,522,1800,New,4.2,79.3183280615261,16.5416648
22252,Residential Plot,Nagarjuna Sagar Road,9.4,522,1800,New,4.0,79.3183280615261,16.5416648
22253,Residential Plot,Warangal highway,7.27,377,1926,New,5.0,79.6043994,17.9899747
22254,Residential Plot,Warangal highway,7.5,555,1350,New,0.0,79.6043994,17.9899747
22255,Residential Plot,Warangal highway,12.81,777,1647,New,0.0,79.6043994,17.9899747
22256,Residential Plot,Warangal highway,6.5,200,3240,New,2.8,79.6043994,17.9899747
22257,Residential Plot,Warangal highway,11.6,644,1800,New,2.1,79.6043994,17.9899747
22258,Residential Plot,Warangal highway,11.0,611,1800,New,4.6,79.6043994,17.9899747
22259,Residential Plot,Warangal highway,7.77,388,1998,New,4.2,79.6043994,17.9899747
22260,Residential Plot,Warangal highway,6.4,355,1800,New,0.0,79.6043994,17.9899747
22261,Residential Plot,Warangal highway,25.0,1388,1800,New,0.0,79.6043994,17.9899747
22262,Residential Plot,Warangal highway,6.0,333,1800,New,4.8,79.6043994,17.9899747
22263,Residential Plot,Warangal highway,30.0,833,3600,New,5.0,79.6043994,17.9899747
22264,Residential Plot,Warangal highway,26.25,833,3150,New,5.0,79.6043994,17.9899747
22265,Residential Plot,Warangal highway,24.0,833,2880,New,5.0,79.6043994,17.9899747
22266,Residential Plot,Warangal highway,21.0,777,2700,New,5.0,79.6043994,17.9899747
22267,Residential Plot,Warangal highway,18.0,833,2160,New,5.0,79.6043994,17.9899747
22268,Residential Plot,Warangal highway,15.0,833,1800,New,5.0,79.6043994,17.9899747
22269,7 BHK Independent House,Kings Colony,120.0,961,12486,Ready to move,0.0,-81.2208193,29.5614801
22274,Residential Plot,Hyderabad Bangalore Highway,25.99,1444,1800,New,4.7,77.6172132,14.1012429
22275,Residential Plot,Hyderabad Bangalore Highway,22.0,244,9000,New,4.8,77.6172132,14.1012429
22276,Residential Plot,Hyderabad Bangalore Highway,18.72,1155,1620,New,4.9,77.6172132,14.1012429
22277,Residential Plot,Attapur Ring Road,4598.0,10555,43560,Resale,4.8,77.9793799,17.3847673
22278,3 BHK Apartment,Attapur Ring Road,45.0,3591,1253,Ready to move,0.0,77.9793799,17.3847673
22279,2 BHK Independent House,Attapur Ring Road,32.0,5925,540,Ready to move,0.0,77.9793799,17.3847673
22280,3 BHK Apartment,KPHB,98.7,6200,1592,Under Construction,2.8,78.4008221,17.4940793
22281,3 BHK Apartment,KPHB,80.0,5245,1525,Ready to move,4.7,78.4008221,17.4940793
22282,3 BHK Apartment,KPHB,85.0,6137,1385,Ready to move,3.2,78.4008221,17.4940793
22283,2 BHK Apartment,KPHB,40.0,3555,1125,Ready to move,4.0,78.4008221,17.4940793
22284,4 BHK Apartment,KPHB,185.0,7115,2600,Ready to move,4.8,78.4008221,17.4940793
22285,2 BHK Apartment,KPHB,45.0,4726,952,Ready to move,3.4,78.4008221,17.4940793
22286,3 BHK Apartment,KPHB,73.0,5034,1450,Ready to move,3.2,78.4008221,17.4940793
22287,3 BHK Apartment,KPHB,96.0,4800,2000,Ready to move,0.0,78.4008221,17.4940793
22288,2 BHK Apartment,KPHB,65.0,6435,1010,Ready to move,0.0,78.4008221,17.4940793
22289,3 BHK Apartment,KPHB,85.5,6151,1390,Ready to move,0.0,78.4008221,17.4940793
22290,2 BHK Apartment,Secunderabad Railway Station Road,34.88,3750,930,Under Construction,4.7,78.499501,17.4338339
22291,2 BHK Apartment,Secunderabad Railway Station Road,34.88,3750,930,Under Construction,4.8,78.499501,17.4338339
22292,2 BHK Apartment,Secunderabad Railway Station Road,34.88,3750,930,Under Construction,4.4,78.499501,17.4338339
22293,5 BHK Independent House,Secunderabad Railway Station Road,100.0,6653,1503,Ready to move,0.0,78.499501,17.4338339
22294,2 BHK Apartment,Kandlakoya,34.88,3750,930,Under Construction,4.7,78.4928378,17.5916202
22295,Residential Plot,Kandlakoya,75.0,1666,4500,Resale,4.7,78.4928378,17.5916202
22296,Residential Plot,Kandlakoya,37.35,1666,2241,New,2.7,78.4928378,17.5916202
22297,Residential Plot,Kandlakoya,9.0,1666,540,Resale,4.7,78.4928378,17.5916202
22298,Residential Plot,Kandlakoya,37.5,15000,250,New,4.7,78.4928378,17.5916202
22299,Residential Plot,Kandlakoya,52.5,1666,3150,Resale,4.7,78.4928378,17.5916202
22300,Residential Plot,Kandlakoya,60.0,15000,400,New,4.7,78.4928378,17.5916202
22301,Residential Plot,Kandlakoya,55.5,15000,370,New,4.7,78.4928378,17.5916202
22302,Residential Plot,Kandlakoya,52.5,15000,350,New,4.7,78.4928378,17.5916202
22303,Residential Plot,Kandlakoya,70.5,1666,4230,New,4.7,78.4928378,17.5916202
22304,Residential Plot,Kandlakoya,90.0,15000,600,Resale,4.7,78.4928378,17.5916202
22305,Residential Plot,Kandlakoya,57.0,1666,3420,New,4.7,78.4928378,17.5916202
22306,Residential Plot,Kandlakoya,45.0,1666,2700,New,4.7,78.4928378,17.5916202
22307,Residential Plot,Kandlakoya,37.5,1666,2250,New,4.7,78.4928378,17.5916202
22308,Residential Plot,Kandlakoya,67.5,1666,4050,New,4.7,78.4928378,17.5916202
22309,Residential Plot,Kandlakoya,67.5,15000,450,New,4.7,78.4928378,17.5916202
22310,Residential Plot,Kandlakoya,52.5,1666,3150,New,4.7,78.4928378,17.5916202
22311,Residential Plot,Kandlakoya,3.75,166,2250,New,4.7,78.4928378,17.5916202
22312,Residential Plot,Kandlakoya,55.8,1666,3348,New,4.2,78.4928378,17.5916202
22313,Residential Plot,Kandlakoya,30.0,1666,1800,New,4.7,78.4928378,17.5916202
22314,Residential Plot,Kandlakoya,75.0,1666,4500,New,4.7,78.4928378,17.5916202
22315,Residential Plot,Kandlakoya,54.0,1666,3240,New,4.7,78.4928378,17.5916202
22316,Residential Plot,Kandlakoya,35.0,1555,2250,New,4.5,78.4928378,17.5916202
22317,Residential Plot,Kandlakoya,52.5,15000,350,New,4.4,78.4928378,17.5916202
22318,Residential Plot,Kandlakoya,37.5,1666,2250,New,4.4,78.4928378,17.5916202
22319,Residential Plot,Kandlakoya,37.35,1666,2241,New,4.5,78.4928378,17.5916202
22320,Residential Plot,Kandlakoya,77.0,1555,4950,New,4.5,78.4928378,17.5916202
22321,Residential Plot,Kandlakoya,52.5,1666,3150,New,4.4,78.4928378,17.5916202
22322,Residential Plot,Kandlakoya,44.8,1555,2880,New,4.5,78.4928378,17.5916202
22323,Residential Plot,Kandlakoya,42.0,1555,2700,New,4.5,78.4928378,17.5916202
22324,Residential Plot,Kandlakoya,49.0,1555,3150,New,4.5,78.4928378,17.5916202
